variant,backend_mode,run_id,run_json,model_id,provider,harness,suite_name,task_id,task_suite,task_passed,task_score,task_latency_ms,task_tokens_generated,task_tokens_prompt,task_error,task_output,task_speed_metrics_ttft_ms,task_speed_metrics_prompt_eval_tok_per_sec,task_speed_metrics_generation_tok_per_sec,task_speed_metrics_total_latency_ms,task_eval_count,task_eval_duration,task_prompt_eval_count,task_prompt_eval_duration,task_load_duration,task_selected_trial,task_warmup_dropped,task_selection_method,task_metadata_json
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-002,speed,true,48.55,2728.110625001136,38,20,,"HTTP is the foundational application-layer protocol used by web browsers and servers to communicate, allowing for the request and transmission of resources like HTML documents, images, and data across the internet.",0,0,13.929053921698712,2728.110625001136,0,0,0,0,0,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":13.929053921698712,""total_latency_ms"":2728.110625001136},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":49.56,""latency_ms"":2580.0385839975206,""tokens_generated"":38,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":14.728461905838117,""total_latency_ms"":2580.0385839975206}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":48.55,""latency_ms"":2728.110625001136,""tokens_generated"":38,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":13.929053921698712,""total_latency_ms"":2728.110625001136}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":50.58,""latency_ms"":2439.3251669971505,""tokens_generated"":38,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.578078935158377,""total_latency_ms"":2439.3251669971505}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-003,speed,true,50.42,1618.3580000069924,25,23,,"```json
{
  ""ok"": true,
  ""source"": ""AI Assistant""
}
```",0,0,15.447756306016334,1618.3580000069924,0,0,0,0,0,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.447756306016334,""total_latency_ms"":1618.3580000069924},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":47.22,""latency_ms"":1932.3689579905476,""tokens_generated"":25,""tokens_prompt"":23,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":12.937487893614927,""total_latency_ms"":1932.3689579905476}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":50.42,""latency_ms"":1618.3580000069924,""tokens_generated"":25,""tokens_prompt"":23,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.447756306016334,""total_latency_ms"":1618.3580000069924}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":46.03,""latency_ms"":2062.9468749975786,""tokens_generated"":25,""tokens_prompt"":23,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":12.118586427500391,""total_latency_ms"":2062.9468749975786}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-001,speed,true,51.02,10022.748041999876,160,24,,"A database index works like the index at the back of a textbook. Instead of scanning every single page of a book to find a specific topic, you look up the keyword in the alphabetical index to find the exact page number. Similarly, an index allows the database to locate specific rows of data without having to perform a ""full table scan,"" where the system would otherwise have to check every single record in the database one by one.

To achieve this speed, the database creates a separate data struc",0,0,15.963685740629934,10022.748041999876,0,0,0,0,0,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.963685740629934,""total_latency_ms"":10022.748041999876},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":51.67,""latency_ms"":9668.893416004721,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.547912270410933,""total_latency_ms"":9668.893416004721}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":51.02,""latency_ms"":10022.748041999876,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.963685740629934,""total_latency_ms"":10022.748041999876}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":51.48,""latency_ms"":9772.74725001189,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.3720595557002,""total_latency_ms"":9772.74725001189}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-002,speed,true,51.23,9905.488417003653,160,24,,"Here are three key reasons why caching helps web applications:

*   **Improved Performance and Speed:** Caching stores frequently accessed data (like images, HTML fragments, or API responses) in a high-speed storage layer. This reduces the time the application takes to retrieve information, resulting in faster page load times and a smoother user experience.
*   **Reduced Server Load:** By serving content from a cache instead of generating it from scratch every time, the application reduces the n",0,0,16.15266135946873,9905.488417003653,0,0,0,0,0,3,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.15266135946873,""total_latency_ms"":9905.488417003653},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":51.19,""latency_ms"":9926.250582997454,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.11887576907054,""total_latency_ms"":9926.250582997454}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":51.5,""latency_ms"":9762.366334005492,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.38946895924895,""total_latency_ms"":9762.366334005492}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":51.23,""latency_ms"":9905.488417003653,""tokens_generated"":160,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.15266135946873,""total_latency_ms"":9905.488417003653}}],""selected_trial"":3,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-003,speed,true,51.4,9813.831791994744,160,21,,"To understand the difference between a process and a thread, it is helpful to think of them in terms of a **factory hierarchy**: A **Process** is the entire factory building, while a **Thread** is a worker inside that factory.

Here is a detailed breakdown of the differences across several categories.

---

### 1. Basic Definitions
*   **Process:** A process is an instance of a computer program being executed. It is an independent unit of execution that has its own dedicated memory space, file h",0,0,16.30351970476138,9813.831791994744,0,0,0,0,0,3,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.30351970476138,""total_latency_ms"":9813.831791994744},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":51.28,""latency_ms"":9878.420542008826,""tokens_generated"":160,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.196921291170625,""total_latency_ms"":9878.420542008826}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":51.22,""latency_ms"":9909.926624997752,""tokens_generated"":160,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.145427312892572,""total_latency_ms"":9909.926624997752}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":51.4,""latency_ms"":9813.831791994744,""tokens_generated"":160,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.30351970476138,""total_latency_ms"":9813.831791994744}}],""selected_trial"":3,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-001,speed,true,51.58,23313.704125001095,384,24,,"This guide provides a systematic framework for isolating and resolving issues when an API integration fails.

### 1. Isolate the Layer
Determine where the failure is occurring by checking three distinct areas:
*   **Client-Side:** Is the request actually being sent? (Check network logs, headers, and payload formatting).
*   **Network/Infrastructure:** Is the request reaching the server? (Check DNS, firewalls, proxies, and SSL certificates).
*   **Server-Side:** Is the API receiving the request b",0,0,16.470999114559707,23313.704125001095,0,0,0,0,0,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.470999114559707,""total_latency_ms"":23313.704125001095},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":51.59,""latency_ms"":23308.618166993256,""tokens_generated"":384,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.47459309894967,""total_latency_ms"":23308.618166993256}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":51.58,""latency_ms"":23313.704125001095,""tokens_generated"":384,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.470999114559707,""total_latency_ms"":23313.704125001095}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":51.61,""latency_ms"":23282.976582995616,""tokens_generated"":384,""tokens_prompt"":24,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.49273659796784,""total_latency_ms"":23282.976582995616}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-002,speed,true,52.02,22754.277083004126,384,25,,"For a startup, the choice between REST and GraphQL isn't about which technology is ""better,"" but rather about **where you want to spend your engineering hours.**

Here is a breakdown of the tradeoffs across four key dimensions:

---

### 1. Development Velocity & Flexibility
**The Startup Context:** *How fast can we iterate on the UI?*

*   **GraphQL (Winner for Frontend Agility):**
    *   **Pro:** The frontend team can request exactly what they need. If they need a user's name and their last 3",0,0,16.875948139298238,22754.277083004126,0,0,0,0,0,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.875948139298238,""total_latency_ms"":22754.277083004126},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":52.41,""latency_ms"":22273.419417004334,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.240280569890427,""total_latency_ms"":22273.419417004334}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":52.02,""latency_ms"":22754.277083004126,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.875948139298238,""total_latency_ms"":22754.277083004126}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.3,""latency_ms"":22411.74475000298,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.13387352405702,""total_latency_ms"":22411.74475000298}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-003,speed,true,52.33,22366.817667003488,384,25,,"Migrating from a monolith to microservices is often compared to **""replacing the engines of a plane while it is in flight.""** The goal is to achieve architectural modernization without any downtime, data loss, or degradation of user experience.

Here is a battle-tested framework for migrating without breaking your customers.

---

### Phase 1: Preparation (The Foundation)
Before writing a single line of microservice code, you must prepare the monolith to be ""decoupled.""

1.  **Identify Bounded C",0,0,17.16828945972469,22366.817667003488,0,0,0,0,0,3,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.16828945972469,""total_latency_ms"":22366.817667003488},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":52.05,""latency_ms"":22718.102917002398,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.902819808629864,""total_latency_ms"":22718.102917002398}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":52.01,""latency_ms"":22771.628792004776,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":16.863088868496934,""total_latency_ms"":22771.628792004776}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.33,""latency_ms"":22366.817667003488,""tokens_generated"":384,""tokens_prompt"":25,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.16828945972469,""total_latency_ms"":22366.817667003488}}],""selected_trial"":3,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-01,toolcall,true,100,7017.449124992709,15,853,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_weather"",""args"":{""location"":""Berlin""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-02,toolcall,true,100,1457.1683339891024,17,852,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_stock_price"",""args"":{""ticker"":""AAPL""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-03,toolcall,true,100,1369.8434999969322,15,856,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_contacts"",""args"":{""query"":""Sarah""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-04,toolcall,true,100,1494.902833001106,22,852,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_weather"",""args"":{""location"":""Tokyo"",""units"":""fahrenheit""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-05,toolcall,false,0,2448.320249997778,29,868,matched 0/1 required tool calls,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_contacts"",""args"":{""query"":""Alex""}},{""name"":""get_contacts"",""args"":{""query"":""Jamie""}}],""evaluation_status"":""fail""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-06,toolcall,true,100,4471.617542003514,71,858,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""translate_text"",""args"":{""source_language"":""English"",""target_language"":""Spanish"",""text"":""Where is the nearest hospital?""}},{""name"":""translate_text"",""args"":{""source_language"":""English"",""target_language"":""Japanese"",""text"":""Where is the nearest hospital?""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-07,toolcall,true,100,1285.8219159970758,18,856,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""search_files"",""args"":{""query"":""Q3 budget report""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-08,toolcall,true,100,1516.1589170020306,15,866,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_weather"",""args"":{""location"":""Paris""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-09,toolcall,true,100,2018.3912089996738,32,857,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_weather"",""args"":{""location"":""London""}},{""name"":""get_stock_price"",""args"":{""ticker"":""MSFT""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-10,toolcall,true,100,1108.4347089927178,12,850,,World War II ended in 1945.,,,,,,,,,,,,,"{""actual_tool_calls"":[],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-11,toolcall,false,0,1689.3570410029497,21,854,unexpected tool call; missing expected direct answer content,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""calculator"",""args"":{""expression"":""0.15 * 200""}}],""evaluation_status"":""fail""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-12,toolcall,true,100,3231.252500001574,48,850,,"I'm sorry, but I don't have the ability to delete emails. I can help you find, read, or summarize emails if you'd like, but for security and privacy reasons, I cannot perform permanent deletions.",,,,,,,,,,,,,"{""actual_tool_calls"":[],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-13,toolcall,true,100,1192.488750006305,16,848,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""search_files"",""args"":{""query"":""Johnson proposal""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-14,toolcall,true,100,1232.5314170011552,17,851,,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_stock_price"",""args"":{""ticker"":""AAPL""}}],""evaluation_status"":""pass""}"
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-49-38-780381-00-00-gemma-4-12B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-12B-it-qat-UD-Q4_K_XL.run.json,gemma-4-12B-it-qat-UD-Q4_K_XL,openai_compat,raw,toolcall,tc-15,toolcall,false,50,1632.6929589995416,17,859,matched 1/2 required tool calls,,,,,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""web_search"",""args"":{""query"":""population of Iceland""}}],""evaluation_status"":""fail""}"
